change	date	client	desc
262659	2024/09/06	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 하수로 점프구간 점프하기 편하게 수정  / #changelist 유효성 검사 완료
262647	2024/09/06	Design_Seokwan_work	[손석완][레벨] 올드타운 버유 폴리싱 - 횃불 추가 등  / #changelist 유효성 검사 완료
262618	2024/09/06	Design_Seokwan_work	[손석완][레벨] 최북단, 북부, 올타 버유 카메라 수정, 석판 조각 위치 일부 수정, 횃불 배치 등 / #changelist 유효성 검사 완료
262330	2024/09/05	Design_Seokwan_work	[손석완][레벨] 볼팅펜스에 콜리전 잘못 들어간 것 수정  / #changelist 유효성 검사 완료
262278	2024/09/05	Design_Seokwan_work	[손석완][레벨] 올드타운, 시타델 장막 가젯 방향 수정, 파괴형 가젯 TotalControlCount =1 처리  / #changelist 유효성 검사 완료
262267	2024/09/05	Design_Seokwan_work	[손석완][레벨] 최북단용 FX 장막 추가 및 재배치
262192	2024/09/05	Design_Seokwan_work	[손석완][레벨] 흉동 곰 FX 장막 출현 조건 수정
262183	2024/09/05	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 허브빌리지 부시 보강  / #changelist 유효성 검사 완료
262011	2024/09/04	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 가이드 액터 수정  / #changelist 유효성 검사 완료
261989	2024/09/04	Design_Seokwan_work	[손석완][레벨] 시타델 2층 블로킹 볼륨 조절  / #changelist 유효성 검사 완료
261955	2024/09/04	Design_Seokwan_work	[손석완][레벨] 크네 위기의 성소 목업 수정  / #changelist 유효성 검사 완료
261952	2024/09/04	Design_Seokwan_work	[손석완][레벨] 크네 위기의 성소 목업  / #changelist 유효성 검사 완료
261424	2024/09/03	Design_Seokwan_work	[손석완][레벨] 레벨기믹 csv 최신화
261413	2024/09/03	Design_Seokwan_work	[손석완][레벨] 레난스레스트 앞 볼팅펜스 중 땅속에 파묻힌 스플라인 포인트 올림  / #changelist 유효성 검사 완료
261370	2024/09/03	Design_Seokwan_work	[손석완][레벨] 전투 공간이기 때문에 올타 필드 셉트 문 fixed로 설정  / #changelist 유효성 검사 완료
261365	2024/09/03	Design_Seokwan_work	[손석완][레벨] 고업액터 컬리전에 묻혀있던 것 수정  / #changelist 유효성 검사 완료
261360	2024/09/03	Design_Seokwan_work	[손석완][레벨] 허브빌리지 배리어 데이터레이어 삭제  / #changelist 유효성 검사 완료
261205	2024/09/03	Design_Seokwan_work	[손석완][레벨] 말도적단의 동굴 펜스에 블로킹 볼륨 보강  / #changelist 유효성 검사 완료
261185	2024/09/03	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 연두막 편지통 가젯 위치 이동  / #changelist 유효성 검사 완료
261000	2024/09/02	Design_Seokwan_work	[손석완][레벨] FX 장막 수정 - 디졸브 기능 체크 및 디졸브 시간 조절  / #changelist 유효성 검사 완료
260982	2024/09/02	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 연기나는 오두막 바위와 텐트 사이에 내비 생기게 처리 / #changelist 유효성 검사 완료
260974	2024/09/02	Design_Seokwan_work	[손석완][레벨] FX 장막 수정 - StaticMesh 네이밍 스왑  / #changelist 유효성 검사 완료
260898	2024/09/02	Design_Seokwan_work	[손석완][레벨] 링 형태 장막 신규 BP 추가
260265	2024/08/29	Design_Seokwan_work	[손석완][레벨] 올타 버유 문제지점 수정  / #changelist 유효성 검사 완료
260252	2024/08/29	Design_Seokwan_work	[손석완][레벨] 버유 6단지 블로킹볼륨 수정 및 문 FIX 처리  / #changelist 유효성 검사 완료
260185	2024/08/29	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 월드맵 노출볼륨 수정  / #changelist 유효성 검사 완료
260081	2024/08/29	Design_Seokwan_work	[손석완][레벨] FX커튼 MI 디졸브 옵션 체크 및 가젯 BP에서 디졸브 값 수정  / #changelist 유효성 검사 완료
260057	2024/08/29	Design_Seokwan_work	[손석완][레벨] 장막 가젯 디졸브 되는 신규 버전 추가
259857	2024/08/28	Design_Seokwan_work	[손석완][레벨] 올타 버유 펜스 높이 조절  / #changelist 유효성 검사 완료
259698	2024/08/28	Design_Seokwan_work	[손석완][레벨] 크네 점구 항구 목업 일부 수정  / #changelist 유효성 검사 완료
259695	2024/08/28	Design_Seokwan_work	[손석완][레벨] 올타 세은 사다리 위치 살짝 이동  / #changelist 유효성 검사 완료
259654	2024/08/28	Design_Seokwan_work	[손석완][레벨] 크네 점구 목업 수정 / #changelist 유효성 검사 완료
259454	2024/08/27	Design_Seokwan_work	[손석완][레벨] 불필요 목업 삭제  / #changelist 유효성 검사 완료
259283	2024/08/27	Design_Seokwan_work	[손석완][레벨] 올드타운 세은 미니맵 볼륨 수정 / #changelist 유효성 검사 완료
259109	2024/08/26	Design_Seokwan_work	[손석완][레벨] 올타 세은 미니맵 에리어 볼륨 좌표 수정, 버그 수정  / #changelist 유효성 검사 완료
259107	2024/08/26	Design_Seokwan_work	[손석완][레벨] 올타 세은 미니맵 에리어 볼륨 좌표 수정
258957	2024/08/26	Design_Seokwan_work	[손석완][레벨] 크네 점구 목업 수정  / #changelist 유효성 검사 완료
258727	2024/08/23	Design_Seokwan_work	[손석완][레벨] FX 커튼 인터랙션 스피어 콜리전 속성 변경  / #changelist 유효성 검사 완료
258692	2024/08/23	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 점령된 구역 목업 액터 임시 데이터레이어에 편입시킴  / #changelist 유효성 검사 완료
258665	2024/08/23	Design_Seokwan_work	[손석완][레벨] 올타 세은 미니맵 볼륨 수정
258614	2024/08/23	Design_Seokwan_work	[손석완][레벨] 올타 세은 미니맵 볼륨 수정  / #changelist 유효성 검사 완료
258548	2024/08/23	Design_Seokwan_work	[손석완][레벨] 올타 세은 미니맵 볼륨 수정  / #changelist 유효성 검사 완료
258535	2024/08/23	Design_Seokwan_work	[손석완][레벨] 서브에리어 수정 - 올타 세은 미니맵 볼륨 수정  / #changelist 유효성 검사 완료
258394	2024/08/22	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 점령된 구역 수정  / #changelist 유효성 검사 완료
258336	2024/08/22	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 점령된 구역   / #changelist 유효성 검사 완료
258335	2024/08/22	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 에리어 추가 / #changelist 유효성 검사 완료
258251	2024/08/22	Design_Seokwan_work	[손석완][레벨] FX 장막 흉포한 동물 곰, 하얀 엘크의 전투상태에 링크
257834	2024/08/21	Design_Seokwan_work	[손석완][레벨] 올타 세은 서브에리어 비활성화 풀기
257395	2024/08/20	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 열쇠 문을 점프로 넘어가게 수정, 기존 문은 파괴형 가젯으로 대체  / #changelist 유효성 검사 완료
257388	2024/08/20	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 점령된 구역 랜드스케이프 조정  / #changelist 유효성 검사 완료
257351	2024/08/20	Design_Seokwan_work	[손석완][레벨] 올드타운 세은 열쇠문 가젯 삭제
257273	2024/08/20	Design_Seokwan_work	[손석완] 올드타운 시티홀 문 열 때 깜빡이는 문제 최소화  / #changelist 유효성 검사 완료
256818	2024/08/19	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장 - 벽면 사다리 데코 지우고 술통 셸브 추가 / #changelist 유효성 검사 완료
256664	2024/08/16	Design_Seokwan_work	[손석완][레벨] 웜워크 입구 나무 판자 조각에 콜리전이 없어서 어색해보이는 문제 수정  / #changelist 유효성 검사 완료
256658	2024/08/16	Design_Seokwan_work	[손석완][레벨] 레벨기믹 csv 최신화
256656	2024/08/16	Design_Seokwan_work	[손석완][레벨] 버유 학자의 성채 계단 밑으로 빠지는 현상 수정  / #changelist 유효성 검사 완료
256651	2024/08/16	Design_Seokwan_work	[손석완][레벨] 허브힐 내비 안 생기는 지점 수정  / #changelist 유효성 검사 완료
256648	2024/08/16	Design_Seokwan_work	[손석완][레벨] 양조장 지하 끌차 레일 정밀화  / #changelist 유효성 검사 완료
256573	2024/08/16	Design_Seokwan_work	[손석완][레벨] 올타 버유 크레인 리소스 변경  / #changelist 유효성 검사 완료
256560	2024/08/16	Design_Seokwan_work	[손석완][레벨] 하이가든 위어우드의기억 직경 40m 부근 불필요 콜리전 정리  / #changelist 유효성 검사 완료
252871	2024/08/14	Design_Seokwan_work	[손석완][레벨] 허브힐 내비 안생기는 곳 생길 수 있게 액터 위치 조정  / #changelist 유효성 검사 완료
252866	2024/08/14	Design_Seokwan_work	[손석완][레벨] 레난스레스트 초입에서 미끄러지는 현상 수정  / #changelist 유효성 검사 완료
252855	2024/08/14	Design_Seokwan_work	[손석완][레벨] 시야맵에 파괴형 가젯 테스트 용품 추가
252840	2024/08/14	Design_Seokwan_work	[손석완][레벨] 버유 1단지 올라가면 안되는 곳 막기  / #changelist 유효성 검사 완료
252809	2024/08/14	Design_Seokwan_work	[손석완][레벨] 시타델 제한구역 가젯 스포너 좌표 변경  / #changelist 유효성 검사 완료
252807	2024/08/14	Design_Seokwan_work	[손석완][레벨] 시타델 제한구역 문 가젯 좌표 수정
252531	2024/08/14	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 비밀 공간 가젯 문 수정  / #changelist 유효성 검사 완료
252254	2024/08/14	Design_Seokwan_work	[손석완][레벨] 신규 문 가젯, 레벨기믹 BP 추가 및 시타델 도서관 가젯 데이터 수정
252146	2024/08/13	Design_Seokwan_work	[손석완][레벨] 크레인 아이디 재발급  / #changelist 유효성 검사 완료
252145	2024/08/13	Design_Seokwan_work	[손석완][레벨] 버려진 유적 버그 수정, 크레인 교체   / #changelist 유효성 검사 완료
251902	2024/08/13	Design_Seokwan_work	[손석완][레벨] 최북단 1.0, 2.0에 흉포한 동물 FX 장벽 추가 / #changelist 유효성 검사 완료
251584	2024/08/13	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 근처 지역 외곽 처리  / #changelist 유효성 검사 완료
251408	2024/08/12	Design_Seokwan_work	[손석완][레벨] 양조장 부서지는 창문 수정  / #changelist 유효성 검사 완료
251374	2024/08/12	Design_Seokwan_work	[손석완][레벨] 시타델 가젯 on/off 조건 변경 등
251334	2024/08/12	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 문 추가  / #changelist 유효성 검사 완료
251247	2024/08/12	Design_Seokwan_work	[손석완][레벨] 크네 세은 가이드 액터 수정  / #changelist 유효성 검사 완료
250813	2024/08/09	Design_Seokwan_work	[손석완][레벨] 시타델 레벨기믹 csv 최신화
250802	2024/08/09	Design_Seokwan_work	[손석완][레벨] 불필요 불온서적 가이드 액터 삭제  / #changelist 유효성 검사 완료
250795	2024/08/09	Design_Seokwan_work	[손석완][레벨] 시타델 장막 비활성화 처리
250749	2024/08/09	Design_Seokwan_work	[손석완][레벨] 시타델 부활용 에리어 추가  / #changelist 유효성 검사 완료
250716	2024/08/09	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 희귀 채집물 가이드 액터 삭제 / #changelist 유효성 검사 완료
250573	2024/08/08	Design_Seokwan_work	[손석완][레벨] 시타델 가젯 업데이트
250533	2024/08/08	Design_Seokwan_work	[손석완][레벨] 레벨기믹 CSV 최신화
250528	2024/08/08	Design_Seokwan_work	[손석완][레벨] 문 기믹 아이디 재발급  / #changelist 유효성 검사 완료
250522	2024/08/08	Design_Seokwan_work	[손석완][레벨] 지하수로 불필요 문프랍 삭제  / #changelist 유효성 검사 완료
250498	2024/08/08	Design_Seokwan_work	[손석완][레벨] 시타델 추적로에 레벨기믹 문 추가 , 기존 가젯 문의 스포너는 삭제  / #changelist 유효성 검사 완료
250496	2024/08/08	Design_Seokwan_work	[손석완][레벨] 시타델 추적로에 레벨기믹 문 추가 , 기존 가젯 문의 스포너는 삭제  / #changelist 유효성 검사 완료
250364	2024/08/08	Design_Seokwan_work	[손석완][레벨] 시타델에 장막 추가, 고입 BP 교체  / #changelist 유효성 검사 완료
250346	2024/08/08	Design_Seokwan_work	[손석완][레벨] 크로우즈 네스트 영접실 데이터레이어 볼륨 추가 및 설정  / #changelist 유효성 검사 완료
250128	2024/08/07	Design_Seokwan_work	[손석완][레벨] 올타 흉동 레벨 정리  / #changelist 유효성 검사 완료
250075	2024/08/07	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 홀 가젯들 서버 컬리전 안 생기게 콜리전 속성을 CPV로 변경  / #changelist 유효성 검사 완료
250071	2024/08/07	Design_Seokwan_work	[손석완][레벨] 올드타운 세은 보스존 정리  / #changelist 유효성 검사 완료
250062	2024/08/07	Design_Seokwan_work	[손석완][레벨] 올드타운 세력 은신처 FX 장막 추가 / #changelist 유효성 검사 완료
249971	2024/08/07	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 가젯 스포너 아이디 재발급  / #changelist 유효성 검사 완료
249968	2024/08/07	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 내 가젯들 아이디 재발급 및 복구 상태 추가
249899	2024/08/07	Design_Seokwan_work	[손석완][레벨] Area 귀속 몬스터의 장막 출력 기능 테스트
249817	2024/08/06	Design_Seokwan_work	[손석완][레벨] 노파의 집 헛간 들어가는 경로 수정 및 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
249785	2024/08/06	Design_Seokwan_work	[손석완][레벨] 세은 올타 기믹 컴플리트 위치 지정 및 도서관 문 FIX 처리  / #changelist 유효성 검사 완료
249784	2024/08/06	Design_Seokwan_work	[손석완][레벨] 은신 부시 올타 세은에 보강  / #changelist 유효성 검사 완료
249779	2024/08/06	Design_Seokwan_work	[손석완][레벨] 데이터 레이어 - 시타델 도서관 최종 버전 ON/OFF 조건 수정
249770	2024/08/06	Design_Seokwan_work	[손석완][레벨] 보스몹 잡고 나면 정상화되는 데이터레이어 추가 및 액터 복붙  / #changelist 유효성 검사 완료
249596	2024/08/06	Design_Seokwan_work	[손석완][레벨] 터레인 무브 액터 삭제 및 고업 BP로  대체  / #changelist 유효성 검사 완료
249556	2024/08/06	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 블로킹 볼륨 수정  / #changelist 유효성 검사 완료
249541	2024/08/06	Design_Seokwan_work	[손석완][레벨] 시타델 가젯 비지블 on/off 수정 / #changelist 유효성 검사 완료
249518	2024/08/06	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 부서진 후 가젯들 초기 비지블 끄기 / #changelist 유효성 검사 완료
249487	2024/08/06	Design_Seokwan_work	[손석완][레벨] 올타 세은 파괴형 널판지 삭제
249364	2024/08/05	Design_Seokwan_work	[손석완][레벨] 시타델 제한구역 문짝 동적으로 추가  / #changelist 유효성 검사 완료
249352	2024/08/05	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 문 가젯 추가 / #changelist 유효성 검사 완료
249260	2024/08/05	Design_Seokwan_work	[손석완][레벨] 올타 세은 내비모디파이어 볼륨 추가  / #changelist 유효성 검사 완료
249253	2024/08/05	Design_Seokwan_work	[손석완][레벨] 시야맵에 서버 컬리전 생성 여부 확인  / #changelist 유효성 검사 완료
249252	2024/08/05	Design_Seokwan_work	[손석완][레벨] 올타 세은 2단 사다리 고장난 것 수리  / #changelist 유효성 검사 완료
249209	2024/08/05	Design_Seokwan_work	[손석완][레벨] 시타델 레벨가젯 아이디 정리 / #changelist 유효성 검사 완료
